MAARS_1_003_03	MAARS_1_008_03	MAARS_1_016_03	MAARS_1_017_03	MAARS_1_044_03	MAARS_1_045_03	MAARS_1_057_03	MAARS_1_075_03	MAARS_1_082_03	MAARS_1_083_03	MAARS_1_085_03	MAARS_1_088_03	MAARS_1_090_03	MAARS_1_093_03	MAARS_1_097_03	MAARS_1_098_03	MAARS_1_100_03	MAARS_1_101_03	MAARS_1_102_03	MAARS_1_103_03
PRSS33	3.8343944278639	3.97067363829676	4.08561671919432	4.47232515420214	3.76657080907225	4.23563268341826	4.03432892175542	4.26686708192851	3.8684143994969	4.36333475165459	4.12943929603335	4.23676951771264	3.85096324607736	4.00404261235275	4.37667442210211	3.91900470169825	4.03964251422223	4.45363407974469	4.11511036813841	4.11285099180218
EARS2	6.07725712353426	6.24453330204805	5.97341997654911	6.44995446132839	6.28221386594078	6.36655201692427	5.54371384685593	6.40506409300749	6.5363055354102	6.13215995548577	5.99664110272107	6.18199394173699	6.2567081043562	5.90159959325291	5.9898416821127	5.95581389285759	6.10382839015736	6.32505136161318	6.22730958920406	6.32760947837401
TCEB2	7.77638247132658	7.7417334185093	7.98500782701639	7.71492452597419	8.05618529864166	7.92583300052235	7.64470985145784	7.79336037466724	8.08167205431634	7.8590697398778	7.84463333181171	7.64630830386496	8.04766655415702	7.95679404150512	7.9521886961858	7.78502087309921	7.8634791801919	7.93620039923401	7.99492210622959	7.92997654488625
GGA2	8.00002321816118	7.80258885235453	8.02546369058337	7.53415224020442	7.55989607696955	7.63722130722798	7.77685473130186	7.71247986701399	8.05514791392179	7.53188714616241	7.53756677284894	7.83949199463991	7.93865189976694	7.93192562418832	8.03400512239482	7.92597356028962	7.93098064012973	7.86036697799481	7.99497796614742	7.77329452070718
AQP8	3.69431610366388	3.95833648587106	3.84647120318648	3.95421786630054	4.2221349821423	3.83664435786693	3.71186738155402	4.14124384257226	3.93567495309436	3.97819519669455	4.18860388508504	4.18057392623271	4.00004463417776	4.04748258586684	3.97149969484877	3.97739663457475	4.0828712017558	4.0053093955453	3.83811025597094	4.25445877252216
CPPED1	7.94201292102068	7.914327937105	7.87067485023628	7.2400581488855	7.57865693422637	7.33238446018322	7.03995101506597	7.65973630123333	7.71458638514676	7.5172586755125	7.69037587096839	7.28220606752676	7.91438399759924	7.58604941214365	7.85124742926746	7.60363342047736	7.3907816376265	7.4662734210257	7.62064776489683	7.71188701476798
USP31	7.33292129388127	7.63364525998156	7.37358867708083	7.67970270982595	7.55800174788523	7.58509955364405	7.88249428291298	7.78127283251829	7.97552942440918	7.73096916732258	7.5230447300791	7.92247237881116	7.56226449960028	7.81190273856234	7.61795421464369	8.10781130612764	7.24130504365895	7.71265483655371	7.72772779561353	7.66520005911987
HMOX2	6.85637689312212	7.01210550318654	7.08176729897414	7.22770506731393	6.85487436616029	6.8650853325345	6.43478545329322	7.11954932704337	6.65497660147471	6.95504453536561	6.83596291790418	6.84345485441806	7.10183155687214	6.52288887558474	6.72777740484494	6.83069873633477	7.13683027977241	6.85301337577606	6.97541634996484	6.73571075090334
DNAJA3	6.638511817702	6.75933799221448	6.72722426997076	7.0035141366049	7.1711018960794	7.15470523013134	6.47074344082247	7.1854531694495	7.26682146519498	7.09609551533362	6.74584158859478	6.76543474198138	7.14016303521428	6.76653640166194	6.65890199331503	6.96012841598508	6.74095175466816	7.00866014730097	6.733437042063	7.0528716869114
BFAR	7.22007726048053	7.15393903150898	7.3793511328062	7.08832558208337	7.2362535590367	6.96503224368992	7.21581235946074	6.99322746032935	7.35907671560992	7.21455285015668	6.91125305475657	7.35596110700139	7.26314859707715	7.3532795497371	7.50597060680386	7.56010529775306	7.23999662378164	7.12660907312374	7.31803159149108	7.41249565269548
SALL1	3.25053980177284	3.60871608071033	3.39812441523718	3.49720021665558	3.67827835382928	3.43799070526782	3.12584081482444	3.62013792415185	3.20242116038357	3.48250919609402	3.62889179600757	3.39364220956285	3.48747077316485	3.31124205916512	3.39014605241995	3.50781486462602	3.60303838806771	3.53714706836554	3.26201772469565	3.31399009347142
TOX3	4.06887816416559	3.7981215367785	3.45489586520906	3.95666122313714	3.49498105711683	3.76327909812283	4.56941050979197	3.62695166872151	4.83354816953116	4.18678644330732	4.00278680141508	3.99228694497544	4.04939707486537	3.78742093416475	3.62170635519174	4.29244052240811	3.50215554326121	4.10609438713683	3.88026754630005	3.41159236032893
RBL2	8.16716337353153	8.06296886227961	7.94337246310332	7.87034183940328	8.01502239304809	7.85349366386541	8.46243239417117	7.95102279787551	8.03579709273802	7.73222678789377	7.51989904682694	8.01213329346941	7.96604279058531	8.36239847614041	8.0943343866001	8.33610729033809	8.04062262654817	7.8702787719471	8.02051568636521	8.36057863720839
QPRT	5.09748077106107	5.17714558093543	5.24125285156302	4.70794921557271	4.73881866148901	4.87568825172037	5.01883844143861	5.02406190871858	5.32725107755433	5.45522018699414	4.97570601369424	5.49103883260817	5.28511471729438	5.02719579353435	4.73039700062818	4.80894731718956	4.99074265072053	4.46753192328841	5.01554267464032	5.51639728965407
XYLT1	7.99040665282755	8.23863781187309	7.69167578341886	8.58250596336747	7.96769813191547	7.911996652386	8.16507460708494	8.07476464079561	7.9201898781774	8.16260984598356	8.12690620465484	7.45990544874102	7.96877343674528	7.97347425784315	7.88318049309656	7.75508742049994	7.65477582473138	8.16691127859065	7.94712811350505	7.51648306129484
PYCARD	7.50851381405388	7.61668680062842	7.14917864831549	7.24587495526036	7.85186351315984	7.68661668823611	7.31686509857975	7.47728438202481	7.00490051075665	7.31807995216302	7.45315719075011	7.54137896446425	7.67139832316862	7.57736869186897	7.83858774002556	6.83236725400634	7.47327544912114	7.3104631694507	7.27529066687803	7.51103969042049
RPGRIP1L	6.10339643150678	5.99822040282247	5.69745949147868	5.26484334050152	5.66334530444688	5.13491216987721	5.36951653882045	5.74589319736732	5.85992183719708	5.35529984602069	5.56882970140355	5.04970803795442	5.83855652878595	5.76097531518216	5.37608567711237	5.76921453432143	5.39479572115335	5.40077829050443	5.75367803840915	5.87367776208951
MAZ	7.79093122704663	7.69864551437113	7.47497784849431	7.36085922245957	7.62366646511087	7.88930296291381	7.20518205587206	7.52582777284677	7.41368976282402	7.57110512624787	7.72413612359501	7.46110280313172	7.96381799125534	7.51731507539672	7.58770433714432	7.48987413087459	7.56613249707363	7.73565556216882	7.64210985380985	7.94205617337528
STX4	6.10038708852816	6.20194757778558	6.56187905680763	6.37696041379687	6.32064327588005	6.34345681933411	5.73294183050526	6.22443710022245	6.20842852662019	6.28444500057207	6.16189049564772	6.21249121273114	5.94540229252528	6.29866374130712	6.10594171838639	6.10587090158234	6.20310780113692	6.30151774341923	6.28167485184298	6.38381228291194
CDIPT	7.79387717945855	7.70645119685021	7.58839388997027	7.46960311997936	7.83784485745343	7.7481709490735	7.97133264851648	7.45479401271256	7.53046804388971	7.82545714709071	7.62414762353039	7.64602528496321	7.93025079868389	8.04504952853314	8.13062429365746	7.67135672936332	7.75368173985507	7.64310804253592	7.61609117796742	7.94373745978066
BCKDK	7.94379209636452	8.18381133777874	7.84210215494661	7.91217761086442	8.23530806684471	8.05088532948602	8.05211571463533	7.88308405325045	7.53998136470408	8.23136112740119	8.02290787615152	7.93678865661972	8.01718369688655	7.97866021237418	8.35964962147956	7.64642115609976	8.21760325419295	7.99727783617547	7.80108904894232	7.81455520545369
KAT8	6.15673584374178	6.40513267860417	5.97305404457676	6.13682154748139	6.29781215829246	6.17417372370653	6.29488229549093	6.28178711859292	6.23313569627492	6.18000250686855	6.03083931542848	6.02088366228117	6.22008305941554	6.33057453352712	6.27756133374551	6.39285418208452	6.05047480565753	6.47060130179296	6.14088386636333	6.2011680853785
IL21R	4.30837434325445	4.17161479612905	5.06693541497897	4.67503537327412	4.44925455178539	4.26906536675686	3.83394463971701	4.63090020330487	4.39299668224866	4.593808158104	3.96769176763343	4.47332750370524	4.56362818842433	4.07489022730002	3.9364504518882	4.9647325993395	4.16003157791996	3.88174999058093	4.137183165408	4.67788923887557
SYT17	5.20725823940881	5.60090056347484	4.94483923333224	4.75665981262674	4.9632258958374	5.61744579887719	5.8574823534123	5.80562345906829	6.19337799731927	5.19866556698306	4.84499896955952	5.98653826136946	5.10297812401773	6.6826592813465	6.12066323511651	5.55564850799588	5.44975026644509	5.75976241908457	5.72092219010524	6.05556468038017
TMC5	5.4300678631656	6.43847132999875	6.15688400971258	6.70921394373339	6.76912158208353	6.15556780328285	6.37232049675542	6.32955020992506	6.44474305135734	6.35741892114795	5.45956613550405	7.12723293323814	6.36037711512348	6.70644810851007	6.56345715490481	4.33770138625677	6.14230755195456	6.25947996984463	5.87552332867456	6.28815816731745
CCP110	7.68967172071913	7.52033514457931	7.83170798133035	7.80825476342289	7.71705652713473	7.50764690166944	7.81337679592867	7.72382018109665	7.75720415523375	7.96556841546833	7.57379354618948	8.16228425673048	7.70402748042707	7.74268633405693	7.68124331353808	7.68707352344112	7.99702311733566	7.86683558262927	7.75732084942002	7.81614490779272
C16orf62	7.304524852409	7.46046530331129	7.49419525955505	7.31509161669927	7.40154218194005	7.34642442867192	7.2074137914335	7.15264008972316	7.12748083987074	7.35855869303321	7.11095081264161	7.30073038302764	7.5407879520245	7.29898282709094	7.37907539026696	7.07461055936389	7.32773466260921	7.39120198475722	7.27340880485029	7.58611877985199
SLC6A2	5.2392564650732	4.40389237429229	4.25488308687264	4.68816302445163	5.06413213713413	4.52473725551045	4.55199962144887	4.46376768357146	5.58229165043933	4.94414578819863	5.30065865953612	5.30023494266804	4.9591865947229	4.56536148510448	5.24331424387456	5.36316501763355	5.49738418282603	6.12487296266427	4.97213663607838	4.67335781024306
RNF40	8.07249961333233	8.17171203061148	8.05391296536433	7.78879233918616	8.21525951124774	8.3541233906103	8.11074537699653	8.26345735609257	8.16432222689754	8.34051520155113	8.00865193043232	7.98828592394966	8.13194919345398	8.13344127826072	7.89331279519367	8.2009721507004	7.90789759211507	8.00498326785392	8.00255857230429	8.3670501309263
KNOP1	6.01991024811455	6.07154346675592	6.11978100109442	6.02832670269049	6.21743050284623	6.61125117701808	5.95139243809871	6.16810139895735	6.45441619204793	6.35513829402595	5.81253583783832	5.74967148720042	6.39423936694114	6.13619688050109	5.89450410109369	6.26734768413604	6.48685136065454	6.52313036389445	6.09213284323277	6.2926339515796
AQP9	6.11824506941594	5.5316285594003	8.05055331356322	7.19932662439066	5.75292626393818	5.91757413235475	8.06229172220439	5.7732961433886	7.50176516787145	6.0291375197307	6.68598859377293	6.94639741592771	4.83468700842278	6.97068975201043	4.86416515177381	7.25163682055311	6.54355427996866	7.46897273975723	7.73516728997943	4.97388358029769
AAGAB	5.60732781773078	5.7803093948048	5.74994395787414	5.95973235524744	5.58586284868634	5.83091483372738	5.62581973873233	5.84486400857617	5.76084609563378	5.79263505298003	5.86043244581555	5.66442333811507	5.69071945104365	5.49148302658146	5.59340778183508	5.58881279956076	5.49971353601731	5.73513223124933	5.69930161200527	5.52478013056379
IQCH	3.86968057319206	3.94430743393766	4.05992485222752	3.77713449805761	4.14552487809108	3.90419500126278	3.82632979346432	3.92343395634666	4.27869230811293	3.80512819460585	4.00297918967521	3.90568949403591	3.52846337114035	3.70629168991003	3.51688458220472	3.81245235189291	3.89260649179829	3.9519518917877	3.92449516831327	3.85459005492673
LACTB	7.10502752603505	6.69014026005772	7.22353828058784	7.2241514366881	6.89904715523891	6.67883276156251	7.03764834331719	6.84162836300328	6.76574619259822	7.02442934173336	6.73641276493197	7.02147521954182	6.85159155038481	7.01256751445257	6.99256658967808	6.40097126656358	6.89024074308349	6.72156436428592	6.60615191018763	6.94978869423833
CORO2B	5.38601997190523	5.34158299737259	5.58694671257065	5.08251135968454	4.92580024938801	4.30738996545642	4.59788650919644	5.09585189651124	5.92458593233801	5.08851945678125	5.26956422291398	5.50405670084708	5.44227191271041	5.52449423107266	5.21373621005562	4.99530859372616	5.29116890454924	5.39283729283815	5.61649864240521	5.20301460967769
CSK	7.04654576142093	7.15768610915355	7.27988236137345	7.114817856397	7.07507085809523	7.45058788467628	6.91525535193909	7.34373630450532	6.63193213478806	7.30423928262254	7.018095085816	7.14699636637287	7.43299360561845	7.20502348091772	7.06883065702223	6.99902398487895	6.98467435852434	6.9242816774876	7.03102223111811	7.17132904969791
HERC1	8.06674820576792	8.31320948714768	7.86914669643677	8.14047655386774	7.97621776105388	8.04580476661321	8.26043257208964	8.21532300502426	7.96805336423491	8.09731936898893	7.79606325598638	8.28200417743472	7.9897896606487	8.32012206339519	8.02245034767909	7.97572163591841	8.01977472753549	7.99379794318261	8.03554072069995	8.15920140429719
TRIP4	6.09709021739227	6.04449686688234	6.25082504469095	6.41582303016046	5.99442134578167	6.1608834285715	6.13298303670326	5.77400038237302	6.28249925547013	6.29717837864522	5.97438147503652	5.95414024080918	5.8377673906336	5.94196070439274	6.18432513592439	5.97767335451301	5.89646517716467	6.05541368172835	5.99786882278812	6.15479676196853
MTFMT	6.65076724032153	6.59559438691554	6.87313257206404	6.9172478986331	6.54283041435318	6.96945095601271	6.69121265692971	6.32765621679351	6.62581904241095	6.52456780689845	6.39018560806065	6.77383884295509	6.89530222167377	6.52964162630767	6.53544339660494	6.58261184017499	6.64372653423276	6.72049597922979	6.66902009906919	6.61859565578541
RASL12	5.6300476560683	6.00086962081073	5.93838591699087	5.07027130928273	5.95605173633185	5.6984137316274	5.52404948657266	5.86481274019018	6.10072731696074	5.68605563252843	5.82499543889443	6.03263379071755	5.91749565007636	5.7851837269543	5.74601572046761	5.84693189998732	5.77312285016891	5.92801047904173	5.74833335383756	5.86984162555152
AP3B2	4.1384188920947	4.07702485986229	3.80791378802293	4.11512131552109	4.17422316160608	3.81946209298453	3.95434284483637	3.92346593796299	3.34034801099515	3.90798821385957	4.21080992895715	3.7667720956226	3.80902481889445	4.00407811782721	4.18322903725165	3.87500895909956	4.1479006755765	4.137595552084	4.00082819001297	3.90360056939224
ACSBG1	5.03184126850822	5.37654964692977	4.70682608956279	5.28804564659234	6.4326989762167	4.15059252268409	5.66514153333417	4.75998737163974	4.43597061806169	5.31879906995228	5.96075007315041	4.59118008547368	4.21521008977077	4.78505819903574	4.80848420706416	7.1898322545755	5.17534103800216	4.45977890215755	5.77121124417249	4.51692477690783
IGDCC4	4.60389646621918	3.72804520841059	4.96279546402345	3.53395237289531	4.33133032569789	4.11061144624878	3.66480931320349	3.97369505439705	4.62747190181251	4.32137137767701	3.80012790456433	4.26209723715435	4.15156979124222	4.48362128029584	4.19663204451854	4.21011095447671	4.20562719459222	4.19754595918979	4.11882525891325	5.0129261640903
RAB11A	6.69957274507861	6.74044912735214	6.70412841396264	6.83485774653071	6.83990888337845	6.87450159747894	6.8677471058311	6.82293627200968	6.83884917091839	6.92332404324134	6.72874669113424	6.66880372875815	6.72858596082846	6.7735260427853	6.73323427424455	6.67565810445543	6.68019316888161	6.80514748490863	6.77790556857411	6.79125859217537
CTSH	5.76795167119267	6.52105367691158	5.95338264480574	5.90546411503911	6.20000432421516	5.45751147461326	6.48903175156442	5.60075916878767	5.391126533187	5.93635578245178	6.18904993979544	6.39780965431317	5.26148675820715	5.95325596935885	6.11426120524635	6.03758750174212	6.01717205143881	5.71815163152198	5.80540084331116	5.90034751268673
GOLGA8UP	2.68518503913527	2.16276366727135	2.78379304165304	2.45980068214597	2.51062515264992	2.48393945259017	2.40308607041814	2.32880334112377	2.48331978835072	3.15216901113557	2.92418726830479	2.56729372753595	3.2077346644135	2.46663208107624	2.81396374256853	2.52268725340717	2.59236278788058	2.8282411104521	2.32489408798827	3.04621120059108
TTC23	6.48124609639673	6.07421138416431	6.17269653028429	6.26918014817391	6.52396936234744	6.60810540167467	6.59494681863748	6.40594298456552	6.59700221852919	6.49454499490901	6.19433789920391	6.48441132571506	6.18938772092474	6.69027112187272	6.29732126332032	6.24596352037015	6.14652196465512	6.1868460814077	6.21066127046966	6.39321055647977
CD276	5.96230253884543	5.87875097891522	5.59523619953641	5.61035568538984	5.71451274821142	5.97801225203551	5.5935845433416	5.93111202511473	5.80933002609232	5.90778163290414	6.10037338141304	5.5655524901363	6.30152993408455	5.83814393155725	6.06981349538559	5.53792842997627	5.66792956758763	5.960852353446	6.30190324442366	5.92789375040327
FAH	6.21500458037865	6.32812594658073	6.73672842028003	6.02234577281371	6.45657885543609	5.94145991702001	6.13917031332516	6.2924493198315	6.86790772671735	6.31891642601699	6.67131175394635	6.20883272836533	6.78696383752776	6.22224085977909	6.87878894094919	6.4630702726211	6.26229861224645	6.55287354979109	6.70699780226193	6.2112453784998
CEMIP	6.1894699485894	5.84500357165412	8.03626176885677	7.18202655060081	6.26247004942377	7.29782592891292	6.55904044182055	6.90372070101374	5.53828171086161	6.53496778131828	6.83775996145742	6.1912053032312	7.05007189664938	5.28400405607531	6.57005422454769	6.05268137467212	7.95456807968302	7.11520345901021	7.57173682525978	6.08477951903636
RPAP1	6.48968978101528	6.74914892225243	6.61380839150149	6.64947838811799	6.76497445447508	7.03992310172855	6.52039741765172	6.65417476387816	6.94171015651345	6.66402475680418	6.51662179347665	6.54655838701394	6.99812399567813	6.62212205994914	6.73408294720407	6.63431312333693	6.62611145418326	6.86531694802345	6.59372986371868	6.76048070537377
HOMER2	7.41487035885026	7.59279339478697	6.56616207176294	7.399828651864	7.66646411667128	7.05068182319408	7.26105299851876	7.19481735354469	7.49595683715349	7.60456349369088	7.65943389879812	7.28889237391761	6.89934084926304	7.33528632294285	7.46215010201937	7.00839253440671	7.53949931481306	7.59169321302011	7.35822385986264	6.6700080341905
EHD4	7.88097758603841	7.87117798447142	8.1909734846684	7.89096410891047	7.27292875397454	8.0337876677047	7.21349731600861	7.73361418622772	7.85005985734402	7.99911725454413	7.76729870268131	7.76166260351642	7.91262201140491	7.64295833477334	7.82625489877765	7.77902106760733	7.80525096609414	7.83715060397613	7.7688741165457	7.99756390814929
TMEM87A	8.37697091814448	8.40109231939508	8.4657251507627	8.59997674345484	8.56557015761832	8.6115662343775	8.83868061130017	8.48543630086127	8.73056804100302	8.65500188221111	8.6102959288518	8.50721957828717	8.59478164347548	8.58471400356429	8.61903946905722	8.42913736339395	8.61918688136102	8.6123705310511	8.62247849719402	8.55650611652431
ZNF106	8.27017595020909	8.16195720526774	8.26379123009512	7.9658462974076	8.06337187874058	8.05742437108549	8.34206791184788	8.05442550041348	8.21564849207691	8.17278312739432	8.03318293535755	8.27124292010456	8.27216557055553	8.34895023142354	8.18631022417082	8.30143049152533	8.06483312171242	7.99198777280707	7.99105788909184	8.44531292540195
CEP152	5.20964311597608	5.02784733113623	5.43511888425159	4.89609597752778	5.05600500423095	5.05211404509004	5.38680326815472	4.97530826419643	4.95372619837483	5.00059440491427	4.91814763239653	4.78419354330076	5.52237859560521	4.8421965479466	4.66655051287594	5.10043389829314	4.83004971124275	5.10704051707554	5.12836093932777	4.87872576266056
ATP8B4	5.26825796891498	4.98054154063789	5.51738909287612	4.77407280479763	4.32717688883272	4.44927902285221	4.41163406784298	4.90373384356732	5.03775325886731	4.68754827132907	4.53795847659391	4.56789139199513	5.4184288565251	4.54213839727277	5.0644268394679	5.02927669938405	4.7459700114974	4.66718630606509	5.02613695428365	4.69828302118315
OCA2	4.80386262323013	4.4055414172008	4.34893631570871	5.19477776523979	5.07312992460141	5.431327273663	6.61826111511728	5.28647499954955	5.42801924974381	5.95156482591974	5.38180435402767	5.25121114882353	5.04724422413501	6.13757304056636	5.66814449718154	5.30536246170496	5.52136289503609	5.99796254390401	5.80301392619414	4.4016799833034
DTWD1	6.53623186602689	6.35465987262421	6.47553341424955	6.48438603834552	6.31293945200971	6.23679917662281	6.69860570108613	6.64273141441341	6.57087762862268	5.96936630740541	5.82556495674973	6.32018362364163	6.24959402704587	6.20589083342116	6.33155476499406	6.38815859811977	6.29474280847248	5.94587137966333	6.50953559229445	6.21696597337947
TGM5	7.60136856991208	8.28830629476397	6.64721734844575	8.05300207529867	7.96143917411951	7.62769205288307	8.78509767179386	7.74390467117044	6.74358843146506	8.18253032552241	7.6174131771848	7.6487300508792	7.05061647027689	7.92321949617737	8.18095105040596	6.96413419562407	7.96935661247114	7.60342684148869	7.36591685224633	6.73193742870311
FAM189A1	3.99428123619611	4.04268433097492	3.95027920581752	4.27926366026634	3.99027694898567	4.04557107039673	3.98709963464838	3.66985952135907	4.01105731487936	3.84764475725401	4.53556835515305	3.9813972488486	3.91719902377874	4.1136321068189	4.3243626733176	3.62707809729375	3.57203089780587	4.24597211439468	3.97931878671589	3.78201624417049
FLJ10038	6.16561527275137	6.01024572206907	6.13604179061889	6.41215806053633	6.01125619291489	6.18141813360179	6.39150268790899	5.9035727982811	6.19645141412278	5.96952952939491	5.89317899657697	6.20818153246359	6.03496481326461	6.12282024324701	5.99959127211873	6.05539160889148	5.99973227922675	6.06071064797934	6.11796909501271	6.03786258306373
TJP1	6.27094237360552	6.32306290629506	6.35851937260014	6.42757241506438	6.43735993402767	6.53542191787141	6.42693700427284	6.43063057223157	6.35898097282061	6.31928368679421	6.31839145497781	6.41082325824465	6.31965990341479	6.39723697343122	6.10171712927061	6.11378310581086	6.33103542958535	6.22009255695471	6.21343537675017	6.39189492949399
BMF	4.98433079225207	5.12185936621006	5.1408620795401	5.04351101678128	5.33951390216378	4.91632196295599	5.52335176590868	4.97308020983236	4.95615431749759	4.97870117750613	5.0215456520125	4.93897584897131	5.27086854596024	5.54987711072828	5.58822279782557	5.1286544924944	5.01523356076793	5.00467911525573	4.98630794275172	5.46076340713164
DMXL2	7.42415557300414	7.21762580198809	7.60469256962809	6.90174309973382	6.76313909469816	6.50788679867915	6.32793622028787	7.16911029001062	6.86972566770298	6.91790156309199	6.86690119579867	6.87965147860719	7.4174828531267	6.82540297843481	7.11285983276808	7.05603702939245	6.9199434872854	6.960396593186	7.04864681759223	7.30046794294294
SCG3	2.06501808427343	2.02134141806445	1.975808258758	2.18233423422823	1.8335548248439	2.17779573898185	2.24150698432348	2.29848555229568	2.18025622471211	2.20291054223023	1.93520733639088	2.38852251607599	2.05571806214904	2.17130518268517	2.02034283716793	2.11053808418091	2.23672248632592	2.17248213960218	2.22200507049159	2.09759012191469
DNAJC17	5.2625443794044	5.34425105291537	5.18455943657331	5.35653897534335	5.12147853918997	5.25701177493441	5.13008473872623	5.26941584969536	5.09489512920303	5.15867616007276	5.09083492188837	5.09983538408945	5.17509021820737	4.97681041446392	4.91367694915809	5.0834396757779	4.8946224523737	5.28400487779233	4.96418311786175	5.03419368256216
EIF3J	7.09462169960589	7.18811453087721	7.06000885629889	7.72706290511834	7.30823874085207	7.31842801986944	7.41736803247876	7.08419238177665	7.32261332698143	7.2024759120231	7.37554565464343	7.15500447496676	7.12780144814462	7.36930240072159	7.14717107652551	7.08223337427148	7.11215050513889	7.18217649969316	7.28423418389327	6.78883643712584
SPG11	8.06551367851568	7.80790427283225	7.83045621378792	7.92064282497711	8.05267610478089	7.82831078623222	8.20690385145033	7.84391090150342	7.9056908906096	7.74183506060702	7.59848141795804	8.06593745722109	7.89333952573961	7.99640683661803	7.97424241243155	8.00990714998466	7.77518610878624	7.73977693607971	7.82141644236615	8.16156373949309
RHOV	7.08079191334512	6.93928770574701	7.10703389516972	7.07314730856127	7.28774212624794	7.43204155578432	7.30578368325202	7.12285468097774	7.53788107567784	7.57961060496339	6.89505958374793	7.48098680743006	7.21064389642694	7.12803798300734	7.02263503049439	6.79046959789641	7.32117907873233	7.05445900613989	6.8148312462748	7.51810297141156
VPS18	6.31912870387214	6.2824712251675	6.48625634827749	5.98647182638089	6.28523431271276	6.40574763447087	6.1726071685015	6.51416079665218	6.51713310616097	6.28872112405709	6.11804061379403	6.20277233538981	6.28715240767434	6.33535193745678	6.19870384541368	6.11510211767444	6.18348800426767	6.30000089862678	6.26324512621636	6.55250433298095
OIP5	4.83508831167323	4.65761963608612	5.36427321131735	4.03094920576329	4.71634733868925	4.97759152998336	4.7064504774409	4.64546163926641	3.75952291791602	4.57676739161604	5.03794506904011	4.05169101194232	5.19051655507221	4.1187198841934	3.92036856021578	4.2421432229064	4.51017923475686	4.47079041143675	5.02384755964284	4.07044244227273
SLC30A4	7.44219266328282	7.15835953998578	7.02587803786433	7.08002308152738	6.90567353250237	7.06848593485034	7.48285724057009	7.26584530665863	7.05847697640385	7.18611780179766	7.04415630278096	7.32558733627299	6.86702942918542	7.32553627941293	7.22205464630071	6.94343253278215	6.78975318967813	7.06583317551092	6.73603302538882	7.04022167756387
BLOC1S6	2.8645608622535	3.45184055956049	2.48115729722644	2.73019217688907	2.57380459302328	2.85787379055801	3.12910795081589	2.74116646102309	2.45356414695402	3.54398224179462	2.29653919091545	3.09022524302335	2.38205712122516	2.20236975007148	3.00977526505126	1.75894281841656	2.16832258940428	2.00893651558363	2.66342618587133	2.57814246203252
MYEF2	4.67396562570345	4.68198198910042	4.5899988199728	4.44188246216645	4.31019958149496	4.58172220546243	4.35683579703062	5.07306951082927	4.9503114720408	4.2112929148465	4.58738728666436	4.5850770684205	4.37536649163207	4.4956381693916	4.86340595431702	5.29716337210418	4.58549135323741	4.96570685881947	4.67806069567616	4.47682063299609
PDGFRL	7.70282099799569	6.64097009213252	6.91062647673286	5.92772234653235	6.09279221398254	6.00355005532644	6.5723991116374	6.35607235026525	7.66886798697188	6.8614540086782	6.10437453895241	6.99846220046096	6.86145391290256	7.32052995630135	7.37702866597158	5.92089982470235	6.37999301240036	6.40682638771306	6.17997534417338	6.49548942070135
CSPP1	6.14085104035718	6.12842403547568	6.11384312002193	6.50073412228408	5.85741383972049	6.31897430287671	6.24476776686597	6.23497660814322	6.25818225539107	6.49579971546858	6.09093319091659	6.24371142539028	5.91563640825757	6.22374065175259	5.8917302158715	6.16910469824312	6.08169320051446	5.93168179988469	6.25684955575805	6.18292388460513
ZDHHC2	6.40316703927114	6.32292840524797	6.05451761407368	5.55765607028975	5.75080472586528	5.3340916999302	5.28341231964877	5.68251803547364	5.96281132290639	5.70905785056773	5.78587174704096	5.56926365484473	5.52624337548752	5.73948070133228	5.7827987531277	6.14051622935443	5.35922763438523	6.15243888925611	6.2884231530408	5.82089314743548
BRF2	5.09774916722298	4.63872510785295	4.87659502456585	4.70610242053684	5.26143300676533	4.74819340766386	4.58636423498269	4.95257898441611	5.13719632517894	5.15039762531321	5.10504026968353	4.94161172228478	4.96952123011704	4.80331708855104	5.1283977863711	4.81030420863626	5.04320202727808	4.96071659246875	4.84038025732979	5.09641669116371
TRIM35	7.33208640615871	7.05924518998332	6.76658276577516	7.22376657368967	7.67507152851822	6.92809978988326	8.52311159133703	6.92226907741455	7.27277918018601	7.16696159981831	7.08206965919457	6.71771381944528	7.15228227406086	7.48262507744095	7.92008709590954	7.55077839540931	6.63852406012778	6.70952543509846	7.00028539613916	6.8170552470089
ZFAND1	6.6091709015445	6.76263463445355	6.48349311598501	6.53515074982691	6.47829934318297	6.55532158550867	6.82099479561723	6.2296076339257	6.60983075042062	6.4019360407973	6.317330888207	6.72004140409613	6.48340919530982	6.67976574028391	6.7801940103761	6.77150886926615	6.5280602121587	6.57463681493835	6.86343102333993	6.62225006402436
RP1	3.00171744400505	2.64073078931355	2.94865131671381	2.90278047740789	2.72829341410045	2.79749387679924	2.85002075338322	2.5975683570828	3.0307020520394	2.84155019105018	2.80139840488944	2.67344872224771	2.60191990740624	2.76681012964761	2.81558135269743	2.52504239590792	3.15445424347627	3.22396284752287	2.85720970050097	3.07407863443879
CA2	9.18609391623808	9.14183110254716	9.4044406914543	9.26423112467057	9.47052150630452	9.55000793020993	9.24318107776217	8.96634183154482	8.9033168461379	9.46889789409454	8.91734789131316	9.57896431391681	8.77754617486556	8.99276941227586	8.32007018459609	8.0566228482045	8.95601528706002	9.08541365553574	8.74986520546252	9.33221203522533
