MAARS_1_002_03	MAARS_1_004_03	MAARS_1_005_03	MAARS_1_006_03	MAARS_1_007_03	MAARS_1_009_03	MAARS_1_010_03	MAARS_1_015_03	MAARS_1_019_03	MAARS_1_020_03	MAARS_1_021_03	MAARS_1_024_03	MAARS_1_030_03	MAARS_1_032_03	MAARS_1_049_03	MAARS_1_054_03	MAARS_1_058_03	MAARS_1_061_03	MAARS_1_062_03	MAARS_1_066_03
PLPPR1	3.05572210494292	3.24450452723114	3.07584834375331	3.14534902921482	3.18000489776117	3.14690107137887	3.27025350256134	3.17479772036705	3.38030722077372	3.1688520662307	3.30016081516384	2.87250139358569	3.35739121742509	3.1140913935846	2.97493396673108	3.13334033567292	3.05168704456491	3.37303219614687	2.82203876731341	3.16220271421125
OR13C4	2.58942914216236	2.51497199126681	2.73087998664486	2.62723878434094	2.47301160374203	2.33849521063682	2.52880694154465	2.78410175397812	3.06649760426922	2.4066602300375	2.47382912832702	2.51218429727724	2.2759985932528	2.40079924092321	2.29662800478137	2.61807236396004	2.76948403463383	2.61740186596354	2.58041552833333	2.24800054498751
ZNF462	6.62366359482357	6.99679440243831	7.13839316205694	6.88598164912745	7.15633958152008	7.29437219555298	7.27923382672862	7.20745381240262	6.90350867085548	6.84503890552076	7.29910964422405	7.39057212413228	7.53118168729439	7.12301104805834	7.2078736508014	6.89805886994623	7.51975112353427	7.65963627273857	7.23175299355137	7.08818812586773
INIP	7.68890443723003	7.65481558916147	7.99741837762991	8.0179198752975	7.95379692936481	7.49587738744751	7.79675012468833	7.89409258857078	7.74789374752025	7.94381811750349	7.69152935656188	7.872778013597	7.74289329500928	7.71291902402386	7.71465423539381	7.654533503453	7.62554206848138	7.84347397222015	8.06922428645505	7.7667030931543
UGCG	9.40216280905737	9.66278123946952	9.21751638715127	9.47896034775785	9.0945544987607	9.22101880539058	8.90965553136202	9.30868506749303	9.40016311099857	9.28925279669953	9.31839058389075	9.52850691694534	8.79154619321429	9.42787447068279	9.33307981259997	9.59758495010776	9.06830130674229	9.07949490265425	9.34721779461117	9.38876756240082
ACTL7B	3.0529708727766	3.21728664350719	3.13293298970505	2.85309380905732	3.65809286898169	3.21748329374617	2.96082698447621	3.22907352761727	3.01420288625873	3.23795859968682	3.18966417430447	2.87239246729023	3.18542478960486	3.20308309801459	3.35966322665684	3.1100543758787	3.20589871785755	3.2123218546357	3.08102130511922	3.08603077238576
SNX30	7.44545683818003	7.56930536649203	7.32087846039149	7.50936749334479	7.4267815884782	7.52040136873583	7.63367955315193	7.33412241959795	7.61920400313362	7.63250270576402	7.51056031437569	7.53490238876965	7.76339629518653	7.54715786499228	7.48505133085168	8.0624254272156	7.84550417178882	7.56213407472308	7.56891152655177	7.42261765010083
STOM	10.2161424606808	10.3266083808041	9.78327490911469	9.92084466343761	9.84378149588442	9.95678195746419	9.9206486975505	10.2500038723656	10.0738598290411	10.1465430567749	9.97810118938018	10.3199340411234	9.9258056037744	10.3546081623255	10.2196867354539	9.91158962828191	9.72625308052682	9.85907306128526	10.3510796028578	10.0175989155263
GSN	8.09073016014356	8.01235704301503	8.21954696356981	8.6091898266443	8.22989402465805	8.16159748428212	8.00318849589723	8.04922380422748	8.05049645927152	8.22708770368483	8.30951226082387	8.44846965932942	8.59288589653181	8.39129918229085	8.01359492654645	7.96238434588684	8.44243352654204	8.58155818339119	7.86276216835561	8.17040621645625
MRRF	6.65840116340683	6.06185807222161	6.77137045767963	6.31733319325685	6.09711424561137	5.96383157039365	5.95609194918067	6.47101022944785	6.42091600973213	5.8761364880161	5.95897842865617	6.52983960703688	6.4954951739139	5.94233449856952	6.54866969843647	6.4198665781243	6.57374023575917	6.47217175581646	6.49668907627334	6.39055104332334
NR6A1	4.80615698190859	5.05599872612176	4.82547050907461	5.05002616985202	5.03270827556116	5.01515695922329	5.55306622209395	4.94038676098958	5.05472505910889	4.94580342542154	4.73769886991387	5.002300281124	4.84274566396004	4.75361510860782	4.97548856586027	4.53342885127943	5.3348910944153	5.11764515907864	5.02400836087633	4.83707476834535
CRB2	4.53832965570498	4.13348802325731	4.23689588429037	4.01897649399407	4.03932184980525	4.60284656447984	3.99739228742122	4.3198623325234	4.338711736471	4.18223633844319	3.97215631741126	4.16884366867035	4.29527237757362	4.18449335413857	4.13231849695444	4.04677247392216	4.24831138111328	4.42248732554403	4.16331067319704	4.42117177406498
OR5C1	4.6205360584079	4.05281357728643	4.51618448929989	4.56086955802188	4.05308958349526	4.46307948474493	4.18219845781667	4.25503543188717	4.31174124193883	4.41082282815931	4.09105403951665	4.3418117334473	4.152321400678	4.72184842169706	4.32410197671398	4.50760856267831	3.92035481357826	4.41081251646768	3.97197229148488	4.38425614155271
ALAD	6.12182238718121	5.64613224246178	6.0613886631364	5.89153052041029	5.91437681382859	6.02801870718516	6.25880380457696	5.94580463159778	5.94725808938622	5.77599598714444	5.94916570335932	5.77314287960954	5.81253522144277	5.74216289604588	5.99162088181423	5.97535507320626	6.08827456858676	5.94382692321995	5.85764021796227	6.00991205867204
ASTN2	4.06772811694773	4.27465700641562	4.00525012321526	4.21975114578356	4.08827864644693	4.03048795492566	4.31874650095208	4.04644433155117	4.21926703319787	4.12060420397726	4.12674304404351	4.04124534523866	4.1918001317469	4.02186677949066	3.83897190976268	3.68552662936303	4.41711283727384	3.92725172742734	3.8551763881163	3.89659237491049
WDR31	5.03429359768344	4.8228423288429	4.79841778894271	4.47285586003144	4.7816274419146	4.55250179512149	4.95164786829434	4.48441246018405	4.18427463842611	4.84483979962502	4.49866455608578	4.99869852190834	4.51923369073333	4.36704314563715	4.55947250834858	4.12776424794668	4.54744617113289	4.87282530939591	4.80821109227264	5.15127968708195
POLE3	6.18880747870424	6.08590676290878	6.28760207522585	6.15551712250006	5.98591210280288	6.11338465641411	5.91343292843502	6.20002081620923	6.1823411113488	6.25144718232555	6.32770589978757	5.77777837586512	6.2668590718609	6.0688647176943	6.289893176793	6.36976131398153	5.83389069443734	6.24240906221487	6.3117206028471	5.98409754136565
SURF4	9.61683286393575	9.51954174920678	9.57268807019422	9.57252215375622	9.44104342249891	9.54156573048933	9.36508821620471	9.46667086242688	9.56706677087812	9.3885976891638	9.48243188329104	9.31529619145909	9.56741621842997	9.57706734182289	9.54150856228854	9.69545893190137	9.37339611848701	9.42317193551215	9.72211286694602	9.55403013967024
GBGT1	5.42441657366294	5.70575735462817	5.6863891439052	5.11057742515205	5.75167180823066	5.81381019703141	4.92002320748163	5.24014789098276	4.96869243876447	5.34437319066311	5.20095067673347	5.47012001325762	5.04590034001328	5.58535923177154	5.27588780490174	5.02655530915151	5.47368180691315	5.0785595212731	5.11501269965891	5.28430016743043
SURF1	6.23243793703201	6.15584796287713	6.21659018402654	6.33088714617562	6.55763067955017	6.1701373260274	6.71824147514538	6.68849850491841	6.26334120546373	6.28332865783705	6.16649807130334	6.35429783940831	6.52981412103016	6.27926371402854	6.62162613702413	6.451726326665	6.12334345959493	6.48496121729448	6.43093131297641	6.67633034962447
SURF2	7.11538748506398	6.68784009786336	6.70976204878018	6.7758530768842	7.14135708043587	7.13238450177052	6.70379958090828	6.99900116913475	6.8114483803182	6.93803569532861	6.95828725519262	6.87689640286479	7.03119261126424	7.11320307795544	7.21456995333386	7.02842710967913	6.59664010287545	6.93271120281896	7.17759521389841	6.84646116223513
SURF6	5.36413497791359	4.97605395658334	5.23991072580688	4.99182330314849	5.18709942900119	5.56991623180909	5.30352574745633	5.54616816542021	5.39861389293807	4.97123854855909	5.37451304230306	5.20104597414716	5.67070642282593	5.47537341222156	5.29744593506016	5.4466943119332	5.09085436341061	5.31443470321497	5.31729591469029	5.65936286030733
MED22	5.84580267678801	5.82175452859907	5.64407347681791	5.7570475269118	5.82464753633199	5.66426209699749	5.66546736997485	5.81830805750851	5.72805604255106	5.59398092936124	5.7104604868713	5.66818713048909	5.77588462535959	5.39615296210344	5.86299405058225	5.464147838376	5.86007753505217	5.48552027728989	5.70101428391214	5.62373358968308
REXO4	5.76182003390774	5.98494117562297	5.57199481287366	5.88360979508583	5.95612314989784	5.80675033719158	5.74528324769137	5.95479903948522	5.67264471964982	5.7491526654531	5.88327251543541	5.79725628007906	5.72050112036744	5.82814261109806	5.90250940864264	6.1436902830369	5.46770354585025	5.6827594358527	6.22488620413231	5.95049415663403
RPL7A	5.24193801048494	5.90616108262855	5.47266896717459	5.64131525333875	5.30646211471313	5.5074271388119	4.9952413720327	5.63295646026469	5.29211921458286	5.26531167903677	5.20431156101325	5.62501564801313	5.48860408354271	5.62263155003168	5.74352196198005	5.74173403891564	5.389856759927	5.61050640686521	6.12893721576657	5.45360085707135
GTF3C5	8.06241317744029	7.96391203562212	8.15456119371266	8.03210951107733	7.93750355857581	8.17692703512132	8.1525110257689	7.9745118967905	8.14484807778472	8.23634665771023	8.31351742084146	8.07579394344056	7.94877946437016	7.96572690852373	8.13023473961703	8.25566527329514	7.8961288407883	8.06981242226117	7.9591973136956	8.14206955804148
ASB6	7.99237055688522	8.03199081094806	8.01028708311313	8.26573533559577	8.3440681760552	8.17711122290908	8.29118223322633	8.0502189395229	8.06847809987423	7.90163112658417	7.92738547612331	7.90185998649715	8.35502112806065	8.07945600610576	8.04488501223302	8.16221827462458	8.11091464415258	7.99716644779217	8.18684992712407	8.38176028885787
PTGES2	6.50508329631364	6.43683939465503	6.29113379474184	6.54900529251807	6.15335119984919	6.48685458983386	6.02372840979276	6.58848499206755	6.46714283317856	6.48089148312285	6.36304644199785	6.03328239198947	6.27158614332832	6.16316905873664	6.58273943787314	6.64421941583474	6.05161094415903	6.19296161023368	6.72060901006032	6.46551106120371
NTMT1	5.07706178590982	5.42547069074113	4.87075621531536	5.04952670912088	5.27149410981668	5.12243417983152	4.91049399856939	4.89113113214995	5.0826273820572	5.06635425345832	5.16356579207986	5.08479211596419	5.22065938360078	5.29107451919312	5.11496146160151	5.11016404985768	4.5672373779507	5.13232765141836	5.20645194606475	5.07446534335653
CIZ1	7.75631537737278	7.56569304672672	7.63149392832459	7.75745989058356	7.84682550711934	7.65383437822714	8.04874943021825	7.6875567735035	7.77915419405031	7.88191296893899	7.96954955386621	7.81575928168034	7.91297212874704	7.71751510888188	7.71213232173183	7.82140600218288	7.80255853094993	7.81461245607482	7.69794990146408	7.83041554355988
SLC25A25	5.70099172154987	6.03064681407775	5.8510099090649	6.31004528730514	6.47229942198035	5.86329097682802	5.49757094386318	6.12915872746235	5.60418665466819	5.65013809269424	6.45003713810735	5.9956260365307	6.28333880398482	6.16893941113125	5.92874810504214	6.0590109174223	5.48388674588332	6.0000321477792	6.15187752490983	5.8838962200915
SH3GLB2	6.00039393873269	6.0185637280253	6.03576252653477	6.11697475807303	6.39848008601311	6.25735528059349	6.40316600845887	6.14453866887258	6.16099916616926	6.21872142503401	6.09789418298526	6.53406769422596	6.18024596479507	6.38252074764043	6.33657826557681	6.25935867028805	6.49194796689257	6.06395986203783	6.0608681661092	6.26190540417751
MIGA2	5.69201272506012	5.51975335594673	5.82486681409011	6.0374750618931	5.66049023937223	5.83607409473503	6.10674213291717	5.85217399855324	5.8019021241124	5.95942107505737	5.81039343091467	5.8308639539773	5.02922220894743	5.47670223895329	6.12687654467897	5.45287238082634	6.23218532410837	5.82202948419431	5.26142399476387	5.86514577065146
PTGES	7.74164428807289	8.0892233165328	7.57864571444026	7.82128653007927	7.73717814614053	8.00213905783876	8.08162600867272	7.53943796725472	7.82990252858337	7.85550537675333	8.15137238212474	7.44257784917424	8.03076762096365	7.40355052861183	7.47922594979013	7.95576034198407	7.33229570294229	7.51710357027386	7.5915740879078	7.96125931409793
LCN2	8.41724794019877	8.98239918636361	8.63828376310023	8.35225846079299	7.90141144062767	8.43037334972561	7.56154750357757	8.5152444957133	9.02370079599127	8.6525879462009	8.62144230548605	8.84014505281106	6.90191417791713	8.48451437977566	9.08107464851633	8.47237299321207	7.02589576976047	7.41550817219737	8.09844183265564	8.93272825726683
LRSAM1	5.52133310727356	5.78350267994398	6.10879158425798	5.7331089730399	6.07192456562607	5.69877761416461	5.96916294683127	5.70388431894619	5.7240942806112	5.85983053168315	5.70560738604657	6.12709416717644	5.47093140868877	5.82127046890586	5.91631978469988	5.73250614216448	6.01476202006617	5.89857242002822	5.73729513583877	5.98105059555968
HMCN2	4.46848329030369	4.54838307118182	4.43184720461023	4.75229640819841	4.6576607150343	4.5121163056345	4.28799186759746	4.02804845254191	4.07513579442344	4.40729727152884	4.84216622452485	4.81796920754343	4.96953307996703	4.15925137258453	4.51677203946169	4.41567944044539	4.10034580558659	4.39275693385024	4.25434543540613	4.4840188078566
GPR107	8.9493592095382	8.6334104228284	8.72223907747297	8.81041990370552	8.72811805688765	8.63929494284362	8.79384945142056	8.85051983341531	8.88780985543148	8.83566868535116	8.82543708457117	8.92853616885451	8.3852731945159	8.62581922332532	8.72341510163882	8.89425951217258	8.8360473623259	8.72404486013812	8.64472051254781	8.8390909098525
C9orf142	6.44425014851538	6.57116193928977	6.52259919041739	6.64895808898542	6.70914675911446	6.87409155030126	6.85409837950465	6.68982861136003	6.67041316033322	6.51075456795698	6.43830818296051	6.26836096607206	6.57805273053917	6.74860666858929	6.73024618323822	6.58450441690161	6.08848832387364	6.50125737094747	6.63925147509831	6.56903259302497
IDI2	3.33345969980223	3.46776818351495	3.20536159476702	2.9232559515823	2.94497244451975	2.9090826509033	3.53593691637991	3.06780063728999	2.99167398426638	3.16192738594646	3.1887497314904	3.02687470863605	3.38235935048559	3.22680288729411	3.24421539291154	3.16911736064097	2.74500483479725	2.95062077722769	2.94009005170937	3.01193030910603
INPP5E	5.70393033931487	5.920533329168	5.80609638404824	6.05623478773589	5.87518596759204	5.82859993847303	5.73295202554834	5.97316694047731	5.66428972010062	5.75637460520593	5.60533929995123	5.67970915508176	5.67251910329134	5.56898382294539	5.58654354389628	5.43084387747504	5.64458489313137	5.81157467839208	5.66213646190545	5.75989711736901
LCN9	2.52913889170589	2.2438763900579	2.17986921481326	2.25015649234684	2.29873461195111	2.1308274572656	2.44955123080631	2.34121845567265	2.45915802589892	2.38817347605095	2.53957291928199	2.36833167422531	2.32672665527502	2.11146494596135	2.36894123088002	2.39212301858554	2.33010828118478	2.57117808505355	2.25837857592821	2.34307151455114
SEC16A	7.43852749956957	7.60881393382153	7.66084526630634	7.60380930836261	7.55658827248331	7.79495710828142	7.42893723828201	7.24648405604746	7.68296117689013	7.52119465124835	7.46829070577251	7.5329046386015	7.44663191249425	7.46376268886984	7.61465813452107	7.48291450818259	7.27250662959008	7.52201834582921	7.51328182776277	7.5276032017479
DPH7	5.58528495331914	5.40802522997433	5.45871002795515	5.65925776715969	5.43445583843215	5.60115996687296	5.48215122200578	5.44615514023639	5.50596166804274	5.4015077774469	5.32098060303192	5.55733651957163	5.64062140814677	5.58967806866873	5.41911861441074	5.83240823368172	5.64235083584197	5.57102899663406	5.64242552527181	5.45053000171872
NOTCH1	8.18838802992938	8.57400202213037	8.50667063338192	8.43919468256494	8.65691457178846	8.69725543013433	8.5818880398472	8.4365064734724	8.48951195998613	8.48473183999567	8.33910864439474	8.43619182941154	8.34003891901412	8.42634879194453	8.84481089563297	8.14928501689723	8.42049329456101	8.71757682002115	8.64568596721714	8.57067496156185
CACNA1B	3.9939401219728	4.2301766790257	4.17393735568947	4.67287568946799	4.19242091665582	4.15683704201163	4.12268310011126	4.32224864975778	4.13324813043506	4.02647218858024	4.11993806497967	3.94124910425339	4.02149657251324	4.12078764450179	3.95120035110283	4.12497501812277	3.92833102215608	4.10370242383032	3.97557559669974	4.18554964780783
NACC2	6.29130634699032	6.3278627891924	5.88927699339497	5.84679602575447	6.09468096029696	6.03986670435549	6.26395605711051	6.15249048779006	6.10550256204474	6.10284210253856	5.96073885574019	5.85123846531746	6.34315657290993	6.13617739830885	6.06877088492569	6.06210327631795	5.71494034113145	5.94153266666609	6.06535054614382	6.2401621718049
PROSER2	4.65995481652039	5.05089436236828	4.6080823289205	4.69489654247854	4.96859667849186	4.68500164828283	5.00613324728613	4.71846137871238	4.44520238883262	4.89646924038608	4.79127738068286	5.13906191752671	4.5401972633905	4.84671170469343	4.83370628094152	5.04003820759759	4.68091484637615	4.96214415364072	4.82618955673047	4.70882302419531
USP6NL	6.84374545551275	6.66716077585638	6.96527795203023	7.07614228637914	6.81503694354997	6.80181360486658	6.76576774449986	6.83322881778013	6.81463121934711	6.97935590075345	6.93866162105095	7.04445249240287	6.60839003459672	6.85437701808918	6.90018248115538	7.04805208227069	7.1616967552426	6.72119933808679	6.54901169085889	6.87704527067109
MSRB2	7.13396072752038	6.97462603541442	6.54089987514671	6.40745253159962	6.6581980567633	6.90058927577934	6.6540778793791	7.0618204038112	6.9867579977536	6.69128659069692	7.01138196027214	6.82283461909696	6.38271749088637	6.67674047293324	7.00311459072121	6.11224777077139	6.62935216115165	6.93132910737046	7.21355439864392	6.4328464186704
PDSS1	5.32561121185378	5.53231949466521	5.14780627471393	5.77669176270981	4.93023066439514	5.47479471686066	4.85134483902994	5.5079940229365	5.12840522806933	5.36854077620941	5.35431374709508	4.89393746922979	5.13278474621189	5.75941500139312	5.62749201776999	6.14191085312856	4.7697050116897	5.30339618261084	5.68370740393897	5.62758723550351
FAM171A1	6.00934438129182	6.06223410855336	6.14608686398721	6.26074063329411	6.51771106924699	5.82721302877468	6.30809256887358	5.47960106866607	5.87445297313172	6.08228687746059	5.80947969761757	5.73232874687179	6.36123802308332	6.51657723107976	5.68782758572888	5.60862206046938	5.58264025176931	6.13849784305844	6.08477099396093	6.52938965740634
FAM188A	6.12356964257618	6.46626142919458	6.25104014730851	6.22796156539375	6.43520451052342	6.15127132074077	6.61935451879748	6.37135416968092	6.23448290672398	6.5487900192376	6.20447264383331	6.60172443065627	6.56479132117419	6.52230007189487	6.35279430628001	6.38992912410321	6.65809864067846	6.53773168805133	6.21160517070212	6.27476459955548
SLC39A12	3.04707163355156	3.38447412998526	3.17582147618616	3.10662437297803	3.19018810359133	3.04388562011775	3.01746628559788	3.38511086604771	3.38911550257494	3.19527243993791	3.55629944115864	3.29758699991231	3.70953820521008	3.04276024396473	3.44647293774468	3.1205098632695	2.93127053405707	3.05988884771189	3.20454856662766	3.26678555851285
TMEM236	2.93459435644496	2.99588343321186	2.50733269383338	2.50179536974828	3.00421199665244	2.968915788782	2.97725830660002	2.94492529357894	2.67783862865477	3.05803103760953	3.64588931535326	2.90251727106875	3.28219834425507	2.7246285288862	3.00320475612057	3.11459414078164	3.3797711480281	2.64899293780984	2.53741435037123	2.60439030726618
RSU1	10.0790219208163	9.94570088815446	9.82278939966961	9.74702725441548	9.71984414882258	9.89960317180884	9.60230511563438	9.8265828101653	9.7632016312727	9.95852632175141	9.98967501121631	9.72755716041333	9.70261055716326	9.82347980386191	9.91052016846508	9.83548950334547	9.54031833657921	10.0181022155879	9.86865330448373	9.6974003254651
ST8SIA6	5.59554546961302	5.75420410691304	5.44239942489772	6.0094493721045	5.74786870323068	5.74771876518395	5.88788342752581	5.81821774995369	5.3743151783101	6.20252458199209	5.93289369665548	5.46132034251661	5.91411734533624	5.78604547789663	5.23887838462781	5.77768381604611	6.52589036526016	6.71054856267524	5.7386738182862	5.52916971879727
PARD3	7.33242670792394	7.72733708525784	7.61649165082279	7.89128095665291	7.89390967590263	7.67662199985581	8.32877287489119	7.62678218679225	7.52842723448727	8.17312111847789	7.41530856456573	8.0624204502034	7.82314224310544	7.84152771027332	7.76152095204005	8.05609814328872	8.26214859258055	8.0131271965384	7.53839687463321	8.02130348917382
ANKRD30A	2.04949995409227	2.65762759349513	2.36678758988623	2.62433553867063	1.9700418437716	2.27225521964763	2.46012228285845	2.33660409866348	2.85114712439576	2.1549570138183	2.51510488498601	2.02999495083576	2.05328077155634	2.34523272584525	2.12863881991664	2.32282998023636	2.76640720989967	1.98245161829317	2.17822874919355	2.75714497717736
ZEB1	6.65237172819138	6.20208637606628	6.59116426256441	6.51560585775816	6.42025034854756	6.29963086994754	6.07069926867641	6.00048944869063	6.05764909268745	5.98215746544849	6.562784322296	6.3484500452686	6.79165014770428	6.16726386255452	5.82806630612032	6.11474256409902	6.42913539159674	6.58380714745099	6.10044848540604	6.21211153739623
FAM13C	5.07323940252715	5.53493923607507	5.36384424964321	5.39931106478545	5.38959825422178	5.22332200257739	5.54255595977321	5.51632808756998	5.24631864715457	5.19688703063911	4.80780017443106	5.25903565193019	5.30344404087057	5.41477683638432	5.46031576911991	5.17030981347143	5.57882359975544	5.72039885416001	5.19303176534809	5.34098751015435
NRBF2	8.29970764716452	8.3655329430307	8.52396287525014	8.59555573721263	8.69480302365169	8.71440347222507	8.52241180712825	8.68624948732698	9.01194565506607	8.61592814405961	8.5126623046881	8.82700344930676	8.12183731697317	8.71122759438639	8.97279711560866	8.55330968362429	8.73427991592438	8.44643255100043	8.24591264189604	8.41850974525655
A1CF	2.71636881438013	2.76586085175707	2.84736688222915	2.65808695483918	2.68890899727049	2.82172170104763	2.83849070012299	2.69073723877317	2.8565678631506	2.94378189676398	2.61016990636467	2.7412511996147	2.61785255505487	2.85264373533818	2.66053365232533	2.83711635150889	2.65188144449425	2.71037226518948	2.76820202881379	2.86987205402424
CDHR1	7.76849639432782	8.36078358860289	8.55002093104519	8.56468352109308	8.88785497753188	8.63916872347756	9.58276655799309	8.34034596366831	8.25755660669518	8.83904440565098	8.60047443458261	8.88494834315008	9.52182699371021	8.19228289151189	8.23031207659545	8.6103121491189	8.58193801759419	9.0255375052406	8.79010832684591	8.60233734951522
LRIT1	3.31401072238167	3.40666929150257	3.728617159798	4.05553462047339	3.53465824130745	3.62826829801676	3.32773824347157	3.4996036478235	3.51737236920267	3.28162637429491	3.25942855074264	3.43767979500582	3.14392998468934	3.23416594049268	3.44320785506734	3.6314942413372	3.16428174540202	3.26539384740459	3.40104920387533	2.95703335184523
RGR	3.60810228102221	3.48012912726765	2.80434814766329	3.06168455440511	2.97067729693774	3.16388822010332	3.22259907346933	3.72214555813774	3.20940862907756	2.58258183323045	3.15981674839991	3.50024898857902	2.9654994333032	3.57067244359016	3.67890082637821	3.4650046941811	3.40454981141848	3.41880186997667	3.47988182109588	2.98180527950416
POLR3A	6.91966640039858	7.06583948432411	7.08469108773887	6.98186837193189	7.22894649472703	7.05904709814971	7.02823207444419	7.08112784363944	6.92396546799902	7.00305906609757	6.90215515926525	7.12666766010651	6.97096087596673	7.03087729787208	7.15126535614053	6.98384528145151	7.08371338815806	7.06046775825382	7.20933596109147	7.08081863070028
HERC4	7.40995128971379	7.52336732618045	7.45083295296635	7.51675454243989	7.25490778680197	7.35503768677235	7.32126913580776	7.34974622247398	7.24153226089929	7.36604080363058	7.3743232437273	7.62082053160681	7.43398461230878	7.42513411515368	7.35200404053521	7.58378811039509	7.67289740546846	7.5051777527016	7.56821049361289	7.44689189001824
C10orf11	4.57997992130816	4.70689869789182	4.9287788633416	4.71160818932756	4.25339327468261	4.81807177783216	4.23215348398787	4.24392226032783	4.57969187988373	4.41656180094016	4.4681380582856	4.42370077550565	4.47873641142746	4.80783267294205	4.30016418623649	4.76371680654708	4.90704734668041	4.51498902922868	4.53107342568691	4.42738881082999
CAMK2G	6.73462308276785	6.49892835242967	6.37887946371998	6.61429673736207	6.68899790539846	6.38485676927917	6.96553122212366	6.75520486729859	6.55894387341808	6.35740159522116	6.77565418716957	6.75511205561386	6.56162650340909	6.2722104498142	6.63870261963652	6.89765034993843	7.15807604427048	6.55074099515618	6.90496797493365	6.7583987355062
ADIRF	6.55499166467545	6.3632641691859	6.16585428907637	6.1582002267132	6.01315915048166	6.69749624167658	5.9502935281254	5.88315030280186	5.72002319333965	6.05233650843482	6.27264741885112	6.24170984851272	6.52312784886553	6.13506222589178	5.78900599475221	5.617925523689	5.71084637401672	6.22289864480403	5.59499263899085	5.38308814702194
GLUD1	6.90680932610576	6.93968223296041	6.74504797297333	6.77590799283692	6.97710535818092	6.97081524046024	7.06930864124402	6.93375526513573	6.97800615816215	6.52249840901941	6.52744432768111	6.96163543790381	7.10364272697495	6.9167114579619	6.79778170273081	6.89161000210914	6.8421424091144	7.41672637680173	6.65026766676411	6.82232331581938
ANKRD1	2.93937344470282	3.25232114500339	2.9722565106678	3.05587513271258	3.04764846792058	3.13967576485268	2.86819340920891	3.4433618724615	3.05818845182091	2.84477960620313	3.26106332582023	3.14923335634761	3.28368604462413	3.05648713518959	2.73889164942184	2.91551962383239	2.90723263446179	3.27477052503458	3.03530046043529	2.9837907440937
HTR7	5.07183802525004	4.74365272313075	4.21462281820699	4.59729877137174	5.19261445420661	5.20772342494468	4.67125935569864	5.15990598477938	4.71383667290358	4.56486140135199	4.56874966048513	4.81457460447012	5.11733254012909	5.62042401983642	5.22741447856111	5.33650893418202	4.65642067304814	4.99492507758832	5.38861886881241	3.83545825905359
RPP30	6.66564171732122	6.61794281284207	6.56316496339487	6.5866212726291	6.58762192391984	6.50903920213066	6.72680279687045	6.59123777498659	6.6310236464196	6.77720722351869	6.64104584904461	6.49101766582753	6.65223801575414	6.62720380836386	6.71540627311619	6.61585144810517	6.47083021961595	6.62023458013173	6.72678270189381	6.62409157646737
FRA10AC1	4.34299870268689	4.33915600134707	4.46722387841435	4.59188297046499	4.53232766953469	4.79468614187882	4.4323048893544	4.67440040186611	4.38145505467464	4.39889938634193	4.41458712813887	4.80024187381944	4.89470784889045	4.39676792585131	4.9423604841943	4.39170222181535	5.21453815849034	4.4681456036735	5.20339007790262	5.01017661345024
ADD3	6.79266094514571	6.55292462299755	6.73642889246799	6.79460190926861	6.64995495596852	6.68748797907997	6.94295663903625	6.40861457306383	6.6713179902366	6.96816905228314	6.68759915388702	6.80041464565397	6.58733000348326	6.477527846961	6.42442063544915	6.63354551658433	7.10684563280389	6.89979240820853	6.29761097104519	7.01475830078596
HABP2	3.53176983710495	3.33827816032549	3.30183553050587	3.11011166726489	3.38482850603763	3.72903727479085	3.00985925604448	3.05228191854126	3.46972900948979	3.35359394302227	3.3350319656571	3.03362868427881	3.25505606225234	3.20192512408532	2.92247020741395	3.47015268898255	2.87038590832906	2.99098903621985	3.04973565588384	3.52135686743714
VAX1	3.99917933141429	3.94039743297052	3.41698763567356	3.68956604638087	4.04042609093511	3.67210774636215	3.74661821154038	3.53664734366616	3.33118535333465	3.89760722656189	3.97177990100681	3.4465387178953	3.4590651258635	3.74505184227976	3.54024581181985	3.46354524470986	3.63450987686548	3.39331387731655	3.67512896853119	3.55738847844291
DNAJB12	7.59388359977553	7.67283618882525	7.74922663289076	7.72577105588578	7.74422422969384	7.83113715172	7.66543974707268	7.66613792943217	7.4967357449817	7.61355553105953	7.76004354888495	7.74282855536453	7.48232761367518	7.47976742110707	7.81004801736387	7.63152306877082	7.57861669824531	7.62441145298354	7.73868750594518	7.51155105283075
EIF4EBP2	10.6394504301004	10.6030417467122	10.7659777919529	10.7557352003409	10.6681011397076	10.6975368881033	10.8967666224301	10.6915934436168	10.7028477133871	10.6144771578047	10.9066951643181	10.8455626024271	10.8261713111813	10.7373602776544	10.6360258390058	10.4638548046344	10.7822599334908	10.8081198968449	10.6172430923017	10.6472191990292
NPFFR1	3.08962383267875	2.83508032432792	2.93399975426949	2.46104817587963	2.45975352002318	2.73829044795222	3.30079010016089	3.1603129533717	2.54319379999602	3.56204795769698	2.62922692162782	3.04940758210816	3.22325978447719	3.44178091343481	3.09995521425382	2.9455859044691	3.49173391842773	2.77991482866048	2.9679125140623	2.91468948159917
PLEKHS1	3.37187795770181	3.94435115415873	3.32126858578733	3.33105945593477	3.58384895248482	4.10926822827348	3.22961202602953	3.34197469715407	3.47668892209077	3.24858882798147	3.37369612484333	3.13682717781983	3.70483696301317	3.19133875217231	3.13972196281329	3.16109724666557	3.55039670310865	4.52819712916066	3.26896440952699	3.27467102073614
